"","GSM944836","GSM944850","GSM944857","GSM944843","GSM944854","GSM944847","GSM944833","GSM944840","GSM944835","GSM944849","GSM944863","GSM944842","GSM944845","GSM944838","GSM944859","GSM944831","GSM944865","GSM944837","GSM944858","GSM944851","GSM944862","GSM944855","GSM944841","GSM944834"
"1416520_x_at",11.3159889408784,11.5650315201068,11.2979055463184,11.3670022101565,12.0125370206204,12.0796095635465,12.2374106910166,11.9878515993349,12.0853827072108,11.4466072969837,11.1260452471874,11.1969453621732,11.967077444123,11.9610564364561,12.0041866141976,12.2193816857321,11.4688486040736,11.4500652258348,11.4942775246408,11.3124727905506,12.1032919597715,12.3596850645523,12.4065259564235,12.1629270096822
"1416527_at",8.26343774843248,8.62484545811003,8.41242159586032,8.98914780115634,7.01503314428939,7.37987548386375,6.68960463567163,7.13826715890765,7.7546916894477,8.66488401727336,9.16704949048362,9.2892249261118,7.17276527755401,6.79287162624493,7.12396564708839,6.70456897799832,8.39556486022212,8.73897217363424,7.70274536366079,8.46165625154297,6.91372738540312,7.62993382035365,7.27483656881218,7.0012780421552
"1416529_at",5.8312441855121,7.06801679317408,7.12776285246024,9.2150974470515,6.70590545444802,7.11484339160668,6.76872708234225,6.5887475695759,8.69333947906359,5.61881239700919,6.3494553809389,8.33913127984869,7.19427260140289,6.42879532369066,7.02763860255226,6.54026861922387,6.93328924572457,7.55221173641656,6.96253091367492,8.23860214887455,6.59700920472152,7.6392952197965,6.98851984341972,6.76502789602772
"1416530_a_at",9.48834096787871,9.54254496850693,9.56066584946625,10.0513630568388,8.16286035351158,8.32960657297691,8.19270056514574,8.28864030438894,9.06462874913061,9.3729313307698,9.95761817605575,10.4106494015845,8.46144862265058,8.33993395724944,8.42670171092437,8.27902710816985,9.05470479319202,9.7218280174489,8.38155833136056,9.49414989018199,8.38312168808678,8.61132983904171,8.35284792764449,8.08944209732271
"1416536_at",5.23728829411063,5.50729009484527,5.29056185513268,5.35241374757311,6.74650556154361,6.89316875125788,6.64453064438507,6.58369983848305,5.08663790558351,5.12590159800871,5.26798098324397,5.19931245961515,6.82375082026561,6.53972871887859,6.79924064498262,6.66414168402716,5.29056185513268,5.40505714477649,5.37438945821396,5.29687047513353,6.45430625602495,6.91639391869047,7.09036153482874,6.60342777678637
"1416542_at",7.22134672686687,7.27262215514863,7.21754106220404,7.46944217975344,8.66196433480605,8.63436874294164,8.22894090115367,8.25429729532252,7.71955508653774,7.23919448291961,7.70260473994801,7.91747273779644,8.55506589041146,8.16532209111149,8.47560616722045,8.52445710701352,7.2266847673825,7.2871888752454,7.5545838481667,7.07719136482821,8.12862204473248,8.52283843080483,8.48024164010275,8.11359067404347
"1416543_at",9.21550833220536,9.64646336459876,9.11325827796806,9.72950402310945,8.29324246462059,8.60328854148572,8.19864646274404,8.07711490291825,8.25879865526271,9.66537156027335,9.95428815097584,10.3096177150963,8.16096366032329,8.08301162692812,8.40050806334445,8.17783597908703,9.27288852125597,9.55118411098043,8.58380076787202,9.40573416391756,8.16888500274069,8.53877537910797,8.38336255735012,8.20042748234364
"1416546_a_at",11.5794484076265,11.6908072287209,11.3687647033437,11.4560545573414,11.9692445629281,12.1813314954685,12.3985324347741,11.9536068052795,11.9515192434188,11.3833219961812,11.3663764219232,11.2041855378828,12.1219716709234,12.2372558065185,12.251474527883,12.3506973353158,11.6114303647864,11.9121466379132,11.5010611379058,11.4954586713633,12.2145756229197,12.503324040703,12.5910805085048,12.2406631886975
"1416576_at",8.54662654722164,8.66364043386583,8.50597768041478,9.07914264972078,7.22280470629176,7.57214456313225,7.21960610363992,7.78153006117786,10.0912347758774,8.59430074980124,9.37678124185322,10.0376121526174,7.20857065576673,7.07335294434185,7.19842663993418,7.52008019591166,8.6790345192733,9.07254332017147,9.15917761311237,8.79812018053103,7.12501358186655,7.83750657581207,7.73136132743559,7.78822059039275
"1416589_at",5.39284675922264,6.25929447502743,7.16699336711679,5.74174592449885,5.31482593344432,5.41692676543809,5.35723275360587,5.48623483292218,5.61945311635907,6.20538241201148,5.65019088273904,5.32912312564257,5.4192187387509,5.68310906695147,5.57780885367927,5.25972515208147,5.73335190754191,5.79432774093652,5.68148009062247,5.61896497527368,5.57375031813646,5.44848366901257,5.31537625252369,5.32825666990794
"1416592_at",10.5664237460044,10.5575300655035,10.7633139614216,11.0485865370913,9.74992557803001,9.83707489493716,9.43685013705004,10.25211051113,10.2819534127002,10.5326675603583,11.2959079476108,11.5850657859253,10.5953880638156,10.4698251953656,10.4863376726715,10.2225171664395,10.7273560570667,10.5684811402199,10.3208468121234,10.6103063797296,10.3702887756829,9.71157075979722,9.74857883199818,9.78279336857069
"1416593_at",10.794789831755,10.9389453868056,10.857124003681,11.2877947538646,9.96007899928741,10.0504963905216,9.52032085817475,10.422697551295,10.4767497485778,10.8118089738023,11.6862280323949,11.901666268271,10.9620558569513,10.7335193450837,10.7208884296467,10.3447498625517,11.0122636426871,10.8522153480698,10.6211412309499,10.8950656092578,10.5939156716284,9.79011071110897,9.96791592700495,9.94772729236959
"1416600_a_at",7.8753611280258,7.81397128745709,7.29920204594047,7.53618955364526,6.98082134873418,6.9685581245185,6.79865420264634,6.75332370098295,6.78244370597743,7.7283948211411,7.79813238016756,7.37104842006453,6.74365292655734,6.84129405064123,6.8033139489739,6.545776131165,7.67316658822681,7.95811271059514,7.16879143858042,7.6022704767407,6.92345967029412,7.05437113085983,6.92699966992133,6.9458353521565
"1416617_at",7.15925297127988,7.06745837715206,6.62143187375617,7.08423729661926,8.33192663669293,8.48459656404009,8.48460323804129,8.23531132057302,6.86778547417802,6.74594561439813,6.80358458278604,6.5679461993505,8.51164697724533,8.19456253405762,8.55597286640199,8.48464864319177,7.07516253144935,7.22490074277261,7.19238067945039,7.19599181232458,8.1517047587542,8.78235832936371,8.78331956795941,8.35857958932715
"1416619_at",8.97037234766827,9.18171155457914,9.23760677198672,9.62441351534469,8.80641326054061,9.18204850070472,9.24947480045429,9.08594740445708,10.061031733414,9.60480357419173,10.3089809312096,10.3100093974881,8.99962412354659,8.53564065798987,8.98196345220654,9.05316056708951,9.74202935942118,9.4487172473705,9.62536975050681,9.513391237716,9.20949218251636,9.47865127704844,9.39342539331819,9.01548212709123
"1416625_at",5.69605067755806,5.61708600189797,9.6555294487458,6.81294562438723,4.77334371668591,4.22224200989566,4.51265374470986,5.01805172457146,5.0229477445743,6.83464213285599,5.01269100543828,4.7740926733299,4.73743677164729,6.4582692976783,5.16720554487673,4.53020591761941,6.16686964735374,5.43687315863622,4.79523856339375,5.03693109357576,4.80820065730745,7.64661486298449,5.65349785711268,4.65385253008198
"1416630_at",6.40779462373734,6.0927755032223,6.39659438675404,6.380799908747,7.88849825675827,8.23933309762312,8.11290751002546,7.72885177185167,5.51774731222035,6.31957134154292,6.29384589589376,6.07343294718845,7.82057291127423,8.0411725146246,8.09517948701384,8.40611363390317,6.48983767015513,6.32370940562212,5.51702340588633,6.0962941484101,8.02582805908655,8.2515211141779,8.58918052456166,8.27018213225209
"1416635_at",10.6983450462492,11.0733109652857,10.7614648793301,10.978414128547,9.96580774803087,10.4230082568477,10.1092019534657,10.1136264629327,9.81014033007636,11.0469941592076,11.506100600426,11.493625531615,10.1926907245583,9.90103500327955,10.1878667174817,10.2386527484772,11.1378835431902,11.165006844779,10.6493348394158,11.0046807481846,10.1577068757738,10.8039905528521,10.6214940324625,10.1981753798207
"1416645_a_at",6.03730899825837,6.06531787814842,6.27684767764304,6.80468261367528,6.95981552927488,6.55935658414211,6.4783802389999,6.37596249787421,5.47093779006534,6.08866509143665,5.60214325046215,6.50740749207975,6.25655702842634,6.14357574336273,6.27021306610914,6.2299741604484,5.76949963390183,5.13071357496448,5.97245777929105,5.4719652512601,5.91095407687002,6.51132359472168,6.36980053075987,6.67456420200273
"1416649_at",7.30102647354272,5.84249785951363,10.4748899500986,7.75173205681057,5.18803827239761,5.03882154504672,5.47458108941344,5.78373800642448,5.67638158987219,7.13466841957523,5.81953607293474,6.3390413712259,5.63070766685566,8.53436970741445,6.4428727184589,5.26613537522488,7.67768032983488,6.2999622430766,5.83761041168281,6.37539961241724,5.42597404485729,8.91608962748262,7.36475068308154,5.44609919645446
"1416654_at",7.73061961711953,8.0449517210681,8.24535152929138,8.08944702757006,7.1159038728465,6.93559485448958,7.36669709403005,7.09325465905933,8.2004041777854,8.58451910804323,8.95848199541737,9.02647033114955,7.12343818454758,7.07109928649297,7.2188391338001,7.1194578166934,8.09982022086217,8.2482158314004,8.44845952613424,8.35295366506033,7.04529750258401,7.18293447246251,7.25502578395293,7.03588632399401
"1416655_at",8.24040995080854,8.39437709065442,8.17026245206837,8.59213161066877,7.73797319799887,8.04430179229168,7.68082860820958,7.81015873437907,8.16642560277724,8.53517516603612,9.2883971154532,9.21269743975236,7.88711767235477,7.6062928555445,8.14716728504587,7.54572443533833,8.45395380608265,8.28700286317949,7.97846227754538,8.32410692166039,7.75299864417665,8.49807056467783,7.97701087396053,7.61620813595671
"1416666_at",7.10554342915948,6.88930396118546,7.08205664794462,7.43758453545805,6.75662165798039,6.66493011085941,7.02325523143131,6.62489112292838,6.90159315438327,7.09420810292945,6.73973598629587,7.7929992728984,6.2383978571786,6.28496239989597,6.108993815532,6.1665526436803,7.14036499783658,6.33304795749058,7.30671468186202,6.99336451421149,5.80565437624096,6.390799902034,6.42654662437204,6.92899123002812
"1416669_s_at",10.454586737454,10.3731889674204,10.2635921907509,10.501350485325,10.9923572488044,11.1372578845136,11.2174088219335,10.8405904615693,10.7904933173196,10.5215114214872,10.352547719245,10.1948601437153,11.0628072029034,10.9890231805921,11.2392251868772,11.1186973690032,10.6256750699875,10.8269498634409,10.3018444367108,10.456154696582,11.1145841966791,11.4905107727439,11.5646181085031,11.0642050947694
"1416676_at",5.76101626932102,4.54703609554945,8.73752463023754,6.28784186529367,4.65970368928023,4.18463787749565,4.39561584332513,4.6357860990908,4.75680678146789,5.7437097058883,4.5651985072387,4.77175914253406,4.80091400300863,6.72393640654345,5.39416426003753,4.41132709536003,6.04787122188692,5.10895775843297,4.39257939183379,4.73620202097459,4.21232617857671,7.8361666883242,6.17575656617921,4.45059984023807
"1416677_at",7.53948294789316,6.62587948358292,10.4053785471507,7.88381152187339,6.4096361339964,6.02943684112948,6.49598625693521,6.59300717760099,6.44172544929007,7.90484147171372,6.33790232792075,6.21802595457222,6.12109746909511,9.14014266143344,7.37493582821398,6.30428575990798,7.75734541966907,6.73902043748773,6.71628624833766,6.76328601172188,6.49644869427351,9.95768060542506,8.78989635019374,6.68550462951417
"1416679_at",6.18236062050175,6.36479559589417,7.62304273242488,6.50774790496548,6.69310175536617,6.91754053433907,6.6068526962452,6.54485200854734,6.02486996252021,6.27474699229509,6.44837463589741,5.82167581408091,6.80259904369286,7.00590429698901,6.70907482437883,6.62537028318889,6.39234670252564,6.66801002538225,6.24181448461773,6.27287430341895,6.64824167683837,7.56537357096013,7.18157548783249,6.60521264175487
"1416683_at",8.06905115727391,8.19202006805206,7.95103801528234,8.37485552519268,7.240238414199,7.84972887181041,7.42815735806111,7.53124486000957,6.74586704755427,8.19885105726221,7.77227109654373,7.98678643453153,7.48970682821091,7.20740774735864,7.59235871976999,7.22341252017249,8.29904545157821,8.69534410381478,7.2817640054219,8.42276257173306,7.50897465500053,7.86598693187293,7.56174069638132,7.24099732378916
"1416695_at",11.0605969432708,11.050189837696,11.1552131180154,11.3418412588352,10.4596800484553,10.2275895381561,10.5358111121196,10.1554320434281,10.8465312271967,11.085587490733,11.8595000013726,12.0807041238707,10.0380634455605,10.1269263012981,10.0585235196908,10.210523087517,11.1344742504508,11.0537247571442,11.018847642405,11.1551269077211,10.2040962886116,10.1942943645152,10.2312424345204,10.5494158715905
"1416697_at",6.76791630716076,7.28616665686696,7.14676385210679,6.66769368462686,8.06843953667876,8.13149466532692,8.02748752809089,7.70879201266362,7.26838499454009,6.58152097374553,6.46401739165248,6.70643184333415,7.84472313699174,7.8012052785464,8.11410539988243,8.04986897840769,6.90670208987153,7.03840223143772,7.51291625967213,7.12198381718834,7.85492697876923,8.65269903569899,8.62459520139537,8.14739890112427
"1416699_at",10.4832713446894,10.738860259654,10.6735583997226,10.876353249693,10.1765919757664,10.2239489696323,10.0582726165848,9.95017872758024,10.858322861268,10.7330642440524,11.3915325207727,11.6472960720251,9.88655620699382,9.75483560442694,10.0170446055648,9.89254351389939,10.6184039357529,10.7127096551994,10.4795480616797,10.6811144924244,9.88187310941156,10.3806914065737,10.2977732326884,10.1440928956711
"1416700_at",6.21045488999914,6.20194112836599,6.61905642939799,6.53571965396557,6.14018089509737,7.113123182903,6.7714984141569,6.94703492192157,8.18206938870225,6.67897474376779,6.80260111448567,6.92689036157492,6.97415081123255,6.83973786951929,6.89650790370593,6.61091356088981,6.6530061514247,6.70593562429949,6.70274085114552,6.79938222387023,6.46072281672398,7.22082332824275,6.72765968844003,6.79033747619212
"1416706_at",6.81000867411506,6.78688147828021,6.86499250075454,6.93442567878583,6.06033284193587,6.50179125075286,6.09142894314082,6.1846258663953,6.66176881464326,7.23788019916979,7.58678450828274,7.6803147308005,6.28227222781151,6.1055032611307,6.26352768518725,6.45839649643137,6.99377907054422,7.26826885031104,6.57047837119298,6.82714892381395,5.71037385817308,6.66103868354269,6.46419496166303,6.12945882281265
"1416708_a_at",7.58611315708509,7.79501608952598,7.88214833781133,8.11881728215177,9.48941394677253,9.41976285203225,8.90742893321593,9.21235450524362,7.70777469507611,7.68483074877262,8.35065368431676,8.69420754258329,9.35403808295071,8.90830883398174,9.20150465770893,9.21218938978332,7.81948796510585,7.33992830013531,8.00498318039921,7.76445426005887,8.92777603054424,9.17906209948269,9.46438543919669,9.17648322161212
"1416713_at",7.61881084742709,8.29735670651509,7.84413661175299,7.90593889222244,6.55649567758996,6.93716389716313,6.50584530507659,6.75492573441769,7.13099277851892,7.49417199770613,7.439974172468,7.66149080260022,6.91953718069259,6.66515928400177,6.92416306076209,6.4936496261004,7.96978554426682,8.47659407427296,6.48559413049267,8.14468486998078,6.77043723427674,7.53413381680806,6.39402457700147,6.29121857481959
"1416714_at",8.96165113145223,9.01947308781641,8.21755070428992,8.52396162133968,9.24257709680911,9.5631950287814,9.55448620229804,9.08253754749456,8.5878799543225,8.78036977908183,9.07654266400719,8.887695601894,9.1385901256928,8.92836608082099,9.43977329558731,9.67451550850876,8.42663686060689,8.95489402109318,7.45241117884206,8.87387900879188,9.30210211126913,9.66381802045003,9.65152288637695,9.11377037891961
"1416721_s_at",9.02847833805517,9.50024134944707,9.06254431098319,8.93847076170875,9.68999734462639,9.72399532209718,9.51087624425088,9.62870755975592,9.90229412869185,9.12261534563114,8.67219446180609,8.55252324668959,9.7350272008618,9.64026348887013,9.92782742484172,9.59397474156389,9.04543882372096,9.20480065136631,9.37567164469977,8.95510142585844,9.57431147880864,9.91576915022759,9.88864319848471,9.65960257963162
"1416722_at",7.89289871062124,7.95868714547713,7.76533303477138,7.90396382184649,8.64535586573906,8.90147512828842,8.53083469905797,8.68322425189788,7.80208337708025,7.88956640415442,7.92908617600086,8.05556680196048,8.75995895276164,8.58403613588487,8.81629058167994,8.76592079656868,7.72519940263385,7.85192520854169,8.14661507344443,8.03009784199184,8.59403755171683,9.04226045478515,8.93000031032859,8.77468152935296
"1416723_at",6.09568587050162,6.60881300953994,6.53368043916291,6.4130271176456,7.25713204921487,7.55314803536009,7.41450333830711,6.9198789039202,5.87382129922724,6.51102498896986,6.30909103749723,6.44085867166686,7.62090357606168,6.7934558934573,7.71834112201916,7.63042142204418,6.28263459562702,6.56167538840791,6.0506927140282,6.58794069799876,7.37021256652372,7.90327866381861,7.92454015716373,7.16996767738108
"1416724_x_at",6.69521921763129,7.02504020183608,7.16644617827375,6.82409910805685,7.56150879762467,7.98684405133346,7.83591838804207,7.48585275435698,6.79084663672739,6.73546770930191,6.89044333270635,6.88992944383878,7.71309558410722,7.30984933405512,7.87469810788723,7.86656937120034,6.69078402289018,6.98322656558094,6.58675538315797,6.9907765500554,7.76798016927602,8.21740234560766,8.19503706836538,7.36131559920642
"1416726_s_at",9.84588101220666,9.63276686983338,8.99114955657879,9.38996003703704,10.13527912498,9.85678585814685,10.0250905293656,10.5976083873637,9.57797825925823,9.27084119655706,9.30220226851468,8.61004297929311,9.61456440509317,10.1091888171731,9.34219718243444,10.05140745388,9.48475613419213,9.43857857503896,9.52929741812986,9.09605452029746,9.93256116063974,9.61166936386402,9.76942356374264,10.0084900908987
"1416729_at",6.24363466840535,5.16829895817965,8.95449552375474,6.50597911836485,4.93259595850833,4.84080256984381,4.94691800119526,4.94048263527585,4.7280913578256,5.90507476274218,5.14835499409032,5.02478379087007,4.92227650905205,7.77358813627564,6.21262981541554,4.95822510308114,6.28474891646832,5.4551644173866,5.14358661201692,5.32783297036408,5.10985168277272,8.83229756525172,7.04572657978827,5.2495342671403
"1416731_at",7.65163245074212,7.59247688636079,7.48516212687383,7.74393402954654,8.5344194264139,8.96598311122513,8.98118605138666,8.4119461975117,8.47471730236826,7.19496157591162,7.60930191376151,7.76896844017055,8.78286139195702,8.80149148906891,9.02850851158687,9.03326880172305,7.56325332566536,7.8157777063727,7.84785569322764,7.72739430543052,8.75042950691216,9.1464270195158,9.40522215501403,9.08726433333838
"1416735_at",9.18989943773777,9.24122526434807,9.08524940421197,9.44700329000369,8.08558434096628,8.66882572256373,8.59150519369121,8.38562746479312,9.14461827221392,9.44768953936302,9.80781916442622,9.60944479754055,8.27133927737425,8.19868188594583,8.3763037930903,8.35424553352003,9.19074015265498,9.55764172638286,8.98433164353899,9.40397834606705,8.2438951471316,8.84369326258667,8.53125824228879,8.35132516053483
"1416740_at",5.1795611140689,5.04250676895864,5.36262923124251,5.69734791908212,4.61679814973187,4.75814953690136,5.04220545119429,5.3290903272183,6.53019030681635,6.36909723433964,5.82905482473499,5.95118070992204,4.76297607182945,4.87820292781142,4.70919985489801,4.71976321881599,6.52557723388497,5.3202671657164,7.05821516527054,5.84664353579733,5.10002074790185,4.7548459128737,4.55624920334723,4.89434074920693
"1416759_at",6.77372275459973,6.82826280110657,6.55265913010273,6.95409468192408,7.51914109423458,7.74566676776272,7.54881688490702,7.36613809823464,6.15582415859573,6.76704545901248,7.42158539974747,7.80110730622419,7.76403788994679,7.26934290023139,7.91198720082793,7.72813629763326,6.98707319527576,6.81922587473103,6.86286376902911,6.88869184422267,7.503842008342,7.84583974233747,7.96120480605203,7.60811873784196
"1416766_at",8.43338055898237,8.55929174663329,8.66944960247967,8.38396291663219,9.11620987878735,9.33428183220877,9.22489049340625,8.99016988994484,8.2924462305459,8.24135676967668,8.47772377182848,8.34300668626139,9.11661301736325,9.21586495909516,9.28648379412456,9.25025517364252,8.36508127152857,8.58260999764009,8.10262846671931,8.35648017328384,9.19111534541443,9.65899141657753,9.76505451038896,9.20302422279613
"1416775_at",6.6149963676885,6.654073761619,6.50132828603758,6.3287406035057,7.27764543394964,7.63143797549022,7.47501705960782,7.5097267252944,6.30463390061957,6.71259981135432,6.4425266438939,6.41861608952698,7.46351904375185,7.21974232799737,7.65499072711304,7.29233043234968,6.49438850697221,6.42564878572639,6.65278363018796,6.38218922942804,7.25387215400829,7.66710691398187,7.82264482644703,7.24316777449309
"1416778_at",10.3159146057498,10.2250635869092,10.2348148517394,10.3653048286516,10.1314516918492,9.92682520060219,10.4099579333422,9.85755887458027,9.758352651938,10.2575735293435,10.1765881269437,11.6855392079037,9.37530868563566,9.37225626376209,9.45921639449639,9.29653238820942,10.1018039931123,9.67932791699728,10.1909041355909,9.93650231152565,9.24889741740148,9.48798654388195,9.6892732399566,10.1590790337329
"1416779_at",10.0599762881409,10.0833264879512,9.92542525691471,10.1274830530528,10.0148948982776,9.82824509927297,9.98886124705214,9.62480308447642,9.87306594630993,10.0610817034145,9.99858279582098,11.4176861469961,8.98855955191658,8.74903320314777,8.93213518626703,8.88351289355404,9.89599549319565,9.43606455801624,9.91950535785405,9.7788974052528,8.84857190613472,9.14404200853456,9.3489764063037,9.80704692212619
"1416791_a_at",8.10323924993002,8.35596342920702,8.09555541310704,8.22183200736155,9.20553796589042,9.3470142390557,9.05719445914137,9.09563349734006,8.51077579243791,8.25914331894062,8.33995844102732,8.40751728798268,9.24642246596853,8.92573122620559,9.36716146347398,9.29377312359395,8.097378873116,8.28110602191395,8.31507151109004,8.14028311886502,9.11447635271639,9.5755995692243,9.60632363836063,9.05682716229433
"1416799_at",6.75773620837612,6.58098521457811,6.77021496567145,7.2263539175713,7.99722568125991,8.09522159360651,7.84522192944224,7.59195171856751,7.83128299306669,6.85794727393573,7.01066949317392,7.37513286386417,7.94780633164514,7.54278767424223,8.20809293174367,7.91254956598902,7.02868359434765,6.82845796370425,7.44586464726765,6.9258231847437,7.83608836555337,8.27158459226761,7.99842489324589,7.88992723091678
"1416802_a_at",6.77396695120299,6.06291171108058,4.88193613736688,6.88254001046333,5.6428125258326,5.50638526306059,6.28509161682467,7.10760117784559,6.36741111372788,6.59137077754576,5.48775853860187,5.99115588948883,5.10614702178369,5.02493960152207,4.99629278055715,5.55942842055893,6.95770901636747,6.35509026818835,5.51103045746445,6.13258404310553,6.41239985104953,6.09148872477779,4.92823243856019,5.97583250741759
"1416809_at",4.89161849979951,4.37859365975585,8.78081099593337,6.53536268831165,4.44477856729437,4.23949761219127,4.67137122250173,4.42656121971936,4.58118132442049,4.81406291449474,4.48764550541733,4.2851974811756,4.37773718810572,12.0629779617949,9.87299444040534,6.73200045848679,5.09637191527777,4.53765425196595,4.70096612980195,4.7466671219246,4.65985965082201,11.6745057718228,10.8135192444566,6.43990426176963
"1416812_at",6.94130389797849,7.20049209266388,6.81645838506208,7.02614985244999,7.97868233154645,8.24198004264416,7.8772965934973,7.76376427226787,7.23276008982127,7.10059612542755,7.47895656816505,7.24130324341291,8.07077833411635,7.72989412405935,8.0728910906874,7.95637290365317,7.35577558492168,7.11330128315345,7.21166811429902,7.20500610885501,7.9218623213159,8.34909400945886,8.40644854489809,7.85810804041455
"1416813_at",6.80749485475026,6.81539609168661,6.83531636444181,6.87693951792752,7.52823883076618,7.80326376090056,7.54705644616077,7.56682287708812,6.76922476217088,6.61645166510947,7.14172981428959,7.19047555443021,7.52118815381689,7.41545194377097,7.62038444396904,7.84383053130664,6.68422939148836,6.79412098745878,6.95746334770932,6.80803428188483,7.34455291646705,7.8293519990783,7.85169538095228,7.56664027907765
"1416814_at",6.30221375298301,6.69871980622561,6.48429863382018,6.64479572073063,7.81685502511936,8.05095675597194,7.69273104744133,7.5855836374501,6.83946094640566,6.51124867704599,6.71836418152376,7.00985261734583,7.97894747354687,7.52988630575191,8.07264192140411,7.96117759526069,6.54018797645466,6.54452273645256,6.74501368641602,6.58554625690972,7.53271302338177,8.10817545900325,8.14406854637347,7.79469672858173
"1416847_s_at",4.80618901073567,4.92266458292486,5.09559692066569,5.14366484185864,3.64885502971732,3.93914249018316,4.16240067600115,3.72987452880065,4.19041713531695,4.6813257508275,3.81842610035447,3.66428743222698,4.46460945093766,4.28029146129678,4.10919509355203,4.10660046838969,5.12407970638837,5.17678055210053,3.74747971421773,4.51177195754876,4.39877172398298,3.62669443975387,3.82062193271473,4.05488721303986
"1416852_a_at",6.13798548518206,6.0154789411377,5.99277788875898,6.15025709774156,6.73413624045464,6.8907832776095,6.47521358142527,6.6406655145257,6.7475052605101,5.9801294013865,6.08386143044319,5.86693446093458,6.59149708613541,6.3765256075133,6.81341211307661,6.36017434817418,5.81915461776395,6.01855559371668,5.9333432186379,5.57170343578151,6.41190818308768,6.87241034998165,6.95223158203795,6.71289052878969
"1416858_a_at",7.69607290125075,7.88416653747998,7.55809678856795,7.58035586861902,9.02185299686776,9.0009686427084,8.87331392977248,8.49366683059371,7.85356541005537,7.35159026878182,7.45178327683247,7.33713231304552,8.85048755843234,8.77978191711944,9.21754939154941,9.0456580074432,7.42103750246469,7.7830017583872,7.51193893710274,7.35908950458273,9.00655030215424,9.29037216083908,9.30594045210105,9.06163337278337
"1416859_at",7.23161494816673,7.2056441128476,6.84001154474284,7.11806840095947,8.21610944707936,8.25258102897331,8.16159584902976,7.80984677322422,7.13712716448411,6.91977195935913,6.98702332354277,6.88479434161172,7.98689487845289,7.88883966433872,8.28725860775325,8.21640802788525,7.0093442358645,7.12454541891213,6.95779595924488,6.75081916463696,8.12836809585305,8.22274861553041,8.43375869330001,8.28376574691778
"1416863_at",5.59142698268117,5.36745243021339,4.99788556421104,5.20021242284387,6.69521921763129,6.79955141070041,6.34880057693643,6.6095965222482,6.12334813774367,5.08909418322095,5.2675025105069,5.39308410737856,6.28462250553969,6.50604220253101,6.39006197092119,6.42928604630735,5.39401281356161,5.55820072781939,6.11026040007251,5.21986365210105,6.24740783738919,6.66168762967477,6.78221348458068,6.91777178009308
"1416871_at",8.23964102653019,8.88279841062828,9.62888967195584,9.39621672973839,7.8018659802603,7.66977149861922,7.26682358276431,7.68224735417034,9.75960597924312,9.31013789701391,10.1543745425323,10.4890827228263,7.65422483943537,7.3286690756307,7.54653227089935,7.03332177883389,9.5162119159441,8.66070159982652,9.26589567889938,9.12411962606042,7.1723798354919,8.18997258972193,7.73046760327425,7.57154054750101
"1416881_at",9.54337193926753,9.78857639380243,9.62683775437665,10.3495959589474,8.96213134893408,9.1762197942535,9.18799472410804,9.09564031736174,9.82037109085309,9.88239232184255,10.8484349760984,11.2520591828396,9.19450275101508,8.68952715181728,9.01996789211442,9.23646397794557,9.92097842633205,9.9336758336321,9.43415185216405,10.0855248261588,8.79051085600551,9.42291898788068,9.29615634626315,9.06246836451313
"1416884_at",10.1417406438628,9.87331163090206,9.32265598032709,10.5495106141543,10.4770829770424,10.7904308108876,11.075228154691,10.8904450302044,10.6001783959508,10.2189140200726,9.65962140762113,9.88918605582528,10.3713392780654,10.3782428551261,10.5812093539444,10.584144597325,10.4867678087115,10.2059300869775,9.97989189194038,10.07667797567,10.9287382205626,10.9765934886921,10.8388251164083,10.665816066306
"1416891_at",8.22092850151191,8.63076983519358,8.90116813672219,8.94083322204118,8.57243557297375,8.48210303033612,8.21997201651984,8.21251254191193,8.68510031893734,8.96602283279579,9.91381515105713,10.312223685225,8.43472038032668,8.16228375005983,8.4258207480131,8.13153499118826,9.08050257832866,8.57473669422291,8.96350758449512,8.69383124262003,8.28868298054532,8.66192908347418,8.59531761617709,8.41022628881312
"1416892_s_at",10.1430372146128,10.3606365397165,10.1334825644436,10.1383591028933,11.0440233360462,11.134763326401,11.0524428447923,10.8285614206711,10.9382028068907,10.3424906865799,10.4609503233978,10.5147471740882,11.0367186045386,10.801895456815,11.0336862389001,11.145324887831,10.3178948571302,10.1764181270914,10.3400595211301,10.2026640075531,10.8880505382478,11.2324417187811,11.3760955239174,10.8621512271057
"1416897_at",9.22461527796385,9.31863547960806,9.31943096015746,9.56735873015464,8.58161142455332,8.39399454901063,8.27424930052117,8.19051628437009,9.30432330496357,9.19344984112827,9.85236483030223,10.1267998502164,8.11215490539933,8.16012098165295,8.1957529483911,8.40820772217613,8.66259411674734,9.26287449403758,8.49464516963539,9.08077385124031,8.26541090525201,8.55777191430123,8.34072816360967,8.21221126207815
"1416913_at",4.13422467031794,3.66206858454431,5.14353022511254,4.22404827090242,3.62117275063976,3.83589490509184,3.59002469276225,3.80282962516102,3.30940093088198,4.04830118748326,3.75448457794847,3.33834420282232,3.82262589182757,5.31295330585654,4.60398866227839,3.78656503789365,3.94226456335713,3.74117169365921,3.89347046001233,3.79311359671504,3.67091953753141,6.37935517638265,4.74074892103385,3.87467834301901
